ar_u_token,canonical_input,lemma_ar,lemma_norm,pos,root_norm,ar_u_root,features_json,meta_json,created_at,updated_at
3ffaeb0a271457f9674cb629104c57cd2440c5712060e9a2bbb4d61ddcfb2e51,عسر|noun,عَسِر,عسر,noun,Esr|عسر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""54:8:8""}",2026-01-31 13:11:22,
f299fd3c360abdd18472a9797565f8658b0a566e6a46cc152a854adf49562579,مريم|noun,مَرْيَم,مريم,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""66:12:1""}",2026-01-31 13:11:22,
48722191135d8d18e4a46c9c337fba284c41c2b9e43ca7eb770aeb372a48a334,سدي|noun,سُدًى,سدي,noun,sdy|سدي,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""75:36:5""}",2026-01-31 13:11:22,
d9a35f88f6e1ab4dbffa1c8efc836fea1775c07284f9f866f859d067a7c7b11c,مهاجرات|noun,مُهَٰجِرَٰت,مهاجرات,noun,hjr|هجر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""60:10:7""}",2026-01-31 13:11:22,
3ad103f31f92960b1d53f8ebc647e6f4646c76806e68e4ecc3a031ff3a7891ca,سفيه|noun,سَفِيه,سفيه,noun,sfh|سفه,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:142:2""}",2026-01-31 13:11:22,
793f6d257f56d93840718c86b909898ec32eda3f38c9781c1380150c38c5492c,الاـي|noun,الَّٰٓـِٔى,الاـي,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""65:4:1""}",2026-01-31 13:11:22,
cef439612c52405c3055a43232cb25f895a4543041841ede14e606ab2e0fb8f7,حصيد|noun,حَصِيد,حصيد,noun,HSd|حصد,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""21:15:7""}",2026-01-31 13:11:22,
8726fb754730c75e62ce8b44d05d76b45c84f52965b280375e73c214fabda5f1,مسحرين|noun,مُسَحَّرِين,مسحرين,noun,sHr|سحر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""26:153:5""}",2026-01-31 13:11:22,
da36afc4bb01fbb701c63ea685d4c4ab530f3eab6daedecfab5f25c096462e8d,يحور|noun,يَحُورَ,يحور,noun,Hwr|حور,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""84:14:5""}",2026-01-31 13:11:22,
e6370c716b06eefc06bb6cac4b96b7987c9689a404c4f530d8fbc7b19cfb47be,تسور|noun,تَسَوَّرُ,تسور,noun,swr|سور,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""38:21:6""}",2026-01-31 13:11:22,
19cbdac3537392bed90a8b5d1dbbbc0f5edab90a6108ff7a7539f897212b79e2,يصلب|noun,يُصَلَّبُ,يصلب,noun,Slb|صلب,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""7:124:7""}",2026-01-31 13:11:22,
38fcf5c66a503be5204cdf5a900bdf0d0d8ad3818de9552846fa0cd1a843f990,عصا|noun,عَصَا,عصا,noun,ESy|عصي,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""73:16:1""}",2026-01-31 13:11:22,
5ee0dc8904acad2233a3163518bf1577bf7f26b99c342ce71198f8c09c264875,اهجر|noun,اهْجُرْ,اهجر,noun,hjr|هجر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""74:5:2""}",2026-01-31 13:11:22,
212745243acc26df8d73e67e969dfa8fdf2a00174a251c29214cd43625ee692d,هاجر|noun,هَاجَرَ,هاجر,noun,hjr|هجر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""4:100:2""}",2026-01-31 13:11:22,
ab5703c0b7ddf76962b44677dea58024d766910974b131e4db670bce4492de35,مسخر|noun,مُسَخَّر,مسخر,noun,sxr|سخر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:164:37""}",2026-01-31 13:11:22,
725eb2fbcafcd53de12f80349b5ffc940ed99653870e3ca34f4f1c9edec9d44d,دحور|noun,دُحُور,دحور,noun,dHr|دحر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""37:9:1""}",2026-01-31 13:11:22,
e80df7bc33e56b756316d30f37fe4edd7f38241904efb465a67978ed44208079,نضيد|noun,نَّضِيد,نضيد,noun,nDd|نضد,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""50:10:5""}",2026-01-31 13:11:22,
bb9dc8b12b14d8a4f535c30927d01fb2a0876aaf3dae227ebe444c61bfca1f60,يوسف|noun,يُوسُف,يوسف,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""12:29:1""}",2026-01-31 13:11:22,
19518a41a546ffda90406966ea4c4804e82078aba0045a8170bc0d6d7181734c,يعوق|noun,يَعُوق,يعوق,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""71:23:12""}",2026-01-31 13:11:22,
902bea04734f09abfb4defb22a93feaaaf3d98bd7c094d21c17eb77f72c96227,حرد|noun,حَرْد,حرد,noun,Hrd|حرد,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""68:25:3""}",2026-01-31 13:11:22,
8af2dc546cb2ebf2bd6b1bd98cbf545971ff89879676fe7b5e2183ab0110b672,احاط|noun,أَحَاطَ,احاط,noun,HwT|حوط,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""18:42:1""}",2026-01-31 13:11:22,
00588ae6031bae5ee84c15b1bb7b9e71a4e90576b244d7d018d3d15b9c53804e,راود|noun,رَٰوَدُ,راود,noun,rwd|رود,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""12:23:1""}",2026-01-31 13:11:22,
9ba8285a97ea423c6b1f2430234cc82fe5ebd0a782cf548242aaa1298c477671,هاوم|noun,هَآؤُم,هاوم,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""69:19:7""}",2026-01-31 13:11:22,
f9d1feb096428973a4d838e7abd9cf56ba8ec467facee00a35fdfdb460f58804,طين|noun,طِين,طين,noun,Tyn|طين,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""6:2:5""}",2026-01-31 13:11:22,
410fa72fa6aefa114c6766b462c50c1c54e91ab172327293e99b1b9d36fb5ce6,صيام|noun,صِيَام,صيام,noun,Swm|صوم,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:187:4""}",2026-01-31 13:11:22,
c7819a160a94ef2a5535e4104cb85290dcd77aa3ad441c3a090c4f9e9ce3625c,شعيب|noun,شُعَيْب,شعيب,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""11:87:2""}",2026-01-31 13:11:22,
47dc30fd85711b5e48d76d07ea2910fdb47fc981b9a87527397b39621d331a4d,مهما|noun,مَهْمَا,مهما,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""7:132:2""}",2026-01-31 13:11:22,
2585083f11c168cc62ed4474cbe7b5bda173402b43b171b3efb7c198b7117cff,هاكذا|noun,هَٰكَذَا,هاكذا,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""27:42:4""}",2026-01-31 13:11:22,
97376f6a0cc633ece0be34912b8dbd93cc5b0e0fbae0a5df073179f135a63fbd,جحد|noun,جَحَدُ,جحد,noun,jHd|جحد,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""27:14:1""}",2026-01-31 13:11:22,
1a4bcc73cbdd4f89551d216692899a9cd9d04ac4040340b1f9a2b14e660de21d,اعطي|noun,أَعْطَىٰ,اعطي,noun,ETw|عطو,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""53:34:1""}",2026-01-31 13:11:22,
7cc2033e260a557ab8ccf98825b39eff81c72faebcd50d9e0a71a64ca71000af,ودع|noun,وَدَّعَ,ودع,noun,wdE|ودع,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""93:3:2""}",2026-01-31 13:11:22,
869a8f32cce24ed819101738b00463b3502ca2e92a2c816180924ed709354870,هامان|noun,هَٰمَٰن,هامان,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""40:36:3""}",2026-01-31 13:11:22,
f98bcbc188150812edd7e4f22c02c1802395b7f7a03796b08f323cb846bc5da3,رهق|noun,رَهَق,رهق,noun,rhq|رهق,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""72:6:11""}",2026-01-31 13:11:22,
f59bf29722bca50af2c318893d5e649376f6b4a9ad073548d6e59a81fe8b8b50,عطاء|noun,عَطَآء,عطاء,noun,ETw|عطو,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""38:39:2""}",2026-01-31 13:11:22,
79a946d2bcc1b672de639b09c946a96bebbf6c02f97483c4875924a3c8f84ad9,اساور|noun,أَسَاوِر,اساور,noun,swr|سور,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""43:53:4""}",2026-01-31 13:11:22,
15968ef20c3b1065756d893fee5c832455ee11612da81e1aaf11311d183fe7cf,ويكان|noun,وَيْكَأَنّ,ويكان,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""28:82:7""}",2026-01-31 13:11:22,
6f788582c64f0c9df28a9a06207e036dd6d9f26ed285bf6a8ee53bc6da7d8139,زكريا|noun,زَكَرِيَّا,زكريا,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""21:89:1""}",2026-01-31 13:11:22,
907adb3cb5448da1a70161a0e7eb2bce24fd4ffe36f07b5619b247b0eb2dd256,بلي|noun,بَلَىٰ,بلي,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""75:4:1""}",2026-01-31 13:11:22,
487c1a0852262468fef16bab2264d3dddd578c5dbf32e2457a6ef24daa0aec4d,صوامع|noun,صَوَٰمِع,صوامع,noun,SmE|صمع,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""22:40:19""}",2026-01-31 13:11:22,
38d37219671436d021e9d05467e4eb8632b2afd3b2a7ffafbd259b9e0052259e,اتباع|noun,اتِّبَاع,اتباع,noun,tbE|تبع,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:178:21""}",2026-01-31 13:11:22,
9d28489904036e0c8740a72ca100f73df03e34236dd113d8dc124f4c73ccdb95,يسارع|noun,يُسَٰرِعُ,يسارع,noun,srE|سرع,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""3:133:1""}",2026-01-31 13:11:22,
04c58f79d07137bd11a69e6b51bfa6fb77f6dab000dfc4509021d485eb37bb32,متي|noun,مَتَىٰ,متي,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""27:71:2""}",2026-01-31 13:11:22,
f89c180718513e76c3df3238c672a5eddcbb84ee71220b7b316fac3fd5a9d4ff,سيرت|noun,سُيِّرَتْ,سيرت,noun,syr|سير,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""78:20:1""}",2026-01-31 13:11:22,
0cf7bf80b3156d89b2111ea30be681f604f60cd6220f80dcf7cfe11811d46584,حواريون|noun,حَوَارِيُّون,حواريون,noun,Hwr|حور,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""5:112:3""}",2026-01-31 13:11:22,
8227ae9057048a3b5f8eaebc886831d3251a4d3ba3708ae679c0f7cd1681b718,سياره|noun,سَيَّارَة,سياره,noun,syr|سير,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""12:19:2""}",2026-01-31 13:11:22,
eaabda491b1dbda4f0fe8827df461a8d8a62ffde61d64d54aeab47bdb7e353c4,بعد|noun,بُعْد,بعد,noun,bEd|بعد,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""23:41:6""}",2026-01-31 13:11:22,
242b4b67c2a6133f7280db162d47d6e82a4d7e0700fafc247959ad7c356e6171,مستودع|noun,مُسْتَوْدَع,مستودع,noun,wdE|ودع,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""6:98:8""}",2026-01-31 13:11:22,
7ace5f4a216d26d399debfa9fc0ed793ced64418369f82894915992d20f7147c,مسفره|noun,مُّسْفِرَة,مسفره,noun,sfr|سفر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""80:38:3""}",2026-01-31 13:11:22,
bddaa42a1da752a8c01abe01d4964bc0e2c4776f2d482be5dfe26f0dbfe611e1,وتين|noun,وَتِين,وتين,noun,wtn|وتن,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""69:46:4""}",2026-01-31 13:11:22,
37e74ba6b609898706e0e1a9ac8e230298edd71ffc2dcb522b35b4cc1bdf2171,ماجوج|noun,مَأْجُوج,ماجوج,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""21:96:5""}",2026-01-31 13:11:22,
7e728261ade95ff95e4500e5cf48b82dae878a034bbebf46a3961330d9699c7c,ويل|noun,وَيْل,ويل,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""77:15:1""}",2026-01-31 13:11:22,
b3c51e4d5258ab64cec6c64afe4c1e3f2bd6510b3b1537a63f9e5c3c41e338c2,عزم|noun,عَزَمَ,عزم,noun,Ezm|عزم,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:227:2""}",2026-01-31 13:11:22,
0e9da5982c56ba500428eb80d3f60d5e4ed79c499b9027a11fdb378794d0190e,نواصي|noun,نَّوَٰصِى,نواصي,noun,nSy|نصي,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""55:41:5""}",2026-01-31 13:11:22,
909fc3078fd63d1b0d85faec285a59f159ad7ea894b60a2fab81667043d5618d,افصح|noun,أَفْصَح,افصح,noun,fSH|فصح,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""28:34:4""}",2026-01-31 13:11:22,
b56a3b5e119db6333c711af6359ea6b24a1ca13e09d48697201054b240b529bd,صب|noun,صَبَّ,صب,noun,Sbb|صبب,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""89:13:1""}",2026-01-31 13:11:22,
3b7244398cb8940018b9d46d9e3884e169d7c69560cd5c0c864a407b31f230e5,تعاسر|noun,تَعَاسَرْ,تعاسر,noun,Esr|عسر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""65:6:29""}",2026-01-31 13:11:22,
06a6e30757db5abaa039daacd8afb479ed27a76bac577184f73d32a91b86c475,سندس|noun,سُندُس,سندس,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""44:53:3""}",2026-01-31 13:11:22,
fc47ddac27fc6c1f0799a57cbc07188bdf1d49123a5540c864d53c4ad93136d6,فطور|noun,فُطُور,فطور,noun,fTr|فطر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""67:3:18""}",2026-01-31 13:11:22,
0925c05034f112cde4d158d62859e3c7f520d32f36a3acf6395c2821d0820856,مهين|noun,مَّهِين,مهين,noun,mhn|مهن,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""77:20:5""}",2026-01-31 13:11:22,
47f3b59f4eba9d11e1f276daae92ee70a8f6b74847cb1a9d5443ebc9bb4e6c57,هاروت|noun,هَٰرُوت,هاروت,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:102:22""}",2026-01-31 13:11:22,
9e5ba2c9727c54551367e4719704be6d0fcda3b3db3f0f3fe9009a3058385846,طالوت|noun,طَالُوت,طالوت,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:249:3""}",2026-01-31 13:11:22,
e5683b8bfed32d7a5bb93d99bfd20b657bd83f9bada5d3715d294632a41313dd,باعد|noun,بَٰعِدْ,باعد,noun,bEd|بعد,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""34:19:3""}",2026-01-31 13:11:22,
ab7bc56ce4cae81b52ae631a4aad9451709521c1bfda997ea34c680820dcd469,لولا|noun,لَوْلَآ,لولا,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""18:39:1""}",2026-01-31 13:11:22,
f92f4267ca4f7200b8b2eda7e02dc87efdc07e52c812a982c9ee190a84976e6d,منصور|noun,مَنصُور,منصور,noun,nSr|نصر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""37:172:3""}",2026-01-31 13:11:22,
2285ff98844046f71726e18c7eebbffcffea8998e5a0d97a741e76fdf5e73a92,تضحي|noun,تَضْحَىٰ,تضحي,noun,DHw|ضحو,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""20:119:6""}",2026-01-31 13:11:22,
882876848d025b9c084533d82eaf642d83afb176b6cba9f691743b95e34dd42c,اذ|noun,إِذ,اذ,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""8:49:1""}",2026-01-31 13:11:22,
7e8c8c45552b1e6ae5552df55c1d4c5778ba34407a33b147b0e606068fc15d56,محيطه|noun,مُحِيطَة,محيطه,noun,HwT|حوط,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""29:54:5""}",2026-01-31 13:11:22,
bc7fc5791882388a674ad37aa9303cca65be164ca5c1c549c509b1ccffd9f52e,حوايا|noun,حَوَايَآ,حوايا,noun,Hwy|حوي,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""6:146:19""}",2026-01-31 13:11:22,
eb0bce8439d1bfe264a345ee307dd953d5ecda03e6d454a0e67b1d4a1b2c487e,كاين|noun,كَأَيِّن,كاين,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""22:48:1""}",2026-01-31 13:11:22,
e16e60c54df03ac25fe3fec1f741be057634b150a8f9ed9c5aff42ad9d5458cc,معدود|noun,مَّعْدُود,معدود,noun,Edd|عدد,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""11:104:5""}",2026-01-31 13:11:22,
efdd9282354634527388558de6db1e738613a8407ab2362eb74491f976b0ffbf,هجر|noun,هَجْر,هجر,noun,hjr|هجر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""73:10:6""}",2026-01-31 13:11:22,
7ce4d652a31df400cf7e0fcc58682b4e41de46d2c91fa620f5f7142a8f514a7f,سفينه|noun,سَفِينَة,سفينه,noun,sfn|سفن,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""18:79:2""}",2026-01-31 13:11:22,
b1a403e5af970eb6d896e2df629c2a2a789d45c4dc1b360295bf974af59c33e2,سعر|noun,سُعُر,سعر,noun,sEr|سعر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""54:47:5""}",2026-01-31 13:11:22,
49e315694f0f4bd697f477899ed041c532efcee26009aafb02b12743c88f2394,قانطين|noun,قَٰنِطِين,قانطين,noun,qnT|قنط,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""15:55:7""}",2026-01-31 13:11:22,
c846f5b1dc229710a318ad931427f0e025a4ac91821457d95277df0f6109811e,ثم|noun,ثُمّ,ثم,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""57:27:1""}",2026-01-31 13:11:22,
ca12f3ca37984088e19b0627f6b45a7c7fd147ff10de606c2de8b646333669b3,قصاص|noun,قِصَاص,قصاص,noun,qSS|قصص,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:179:3""}",2026-01-31 13:11:22,
6c74c460aaacc791ff11e087dde37d91f8e6a8bfed0a5243812f15be723d66d6,دل|noun,دَلَّ,دل,noun,dll|دلل,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""7:22:1""}",2026-01-31 13:11:22,
d5d3eec8d29c93fca8cc09f4cfde2eb2c0c900af885b2360d70d1b304f916c14,جبريل|noun,جِبْرِيل,جبريل,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:97:5""}",2026-01-31 13:11:22,
75c9e2197384ed1a13fc9b7222920a8fd2a35026588bc72b9ff6d0312cb5a6cb,تراقي|noun,تَّرَاقِى,تراقي,noun,trq|ترق,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""75:26:4""}",2026-01-31 13:11:22,
03cc60887f26ca3fa1a897b194fe26d40917ae9c93447a7d2dd51447c5295c81,لما|noun,لَمَّا,لما,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""40:83:1""}",2026-01-31 13:11:22,
025208eb460be6d8f39a438351a9b28f847bac5379d76fb877c971560e50b58c,سلسبيل|noun,سَلْسَبِيل,سلسبيل,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""76:18:4""}",2026-01-31 13:11:22,
b66d95afd71b69fdd8119fa88cb1ebb55c514fbc2f9c0d515a5177e585ba2f6d,تنبت|noun,تَنۢبُتُ,تنبت,noun,nbt|نبت,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""23:20:6""}",2026-01-31 13:11:22,
8a7dca53098665d3537ce792940f5aa018fd7b753d5446314e39028084bcd144,بعدت|noun,بَعُدَتْ,بعدت,noun,bEd|بعد,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""9:42:9""}",2026-01-31 13:11:22,
a570f99a91222d62911b9d3077684e984f361beccab92d780cfd839acee089be,صم|noun,صَمُّ,صم,noun,Smm|صمم,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""5:71:6""}",2026-01-31 13:11:22,
fed70bd2530bc253a780f11b33fc076f9d88a223e12f4b05c44c9c03bb1fdf87,اعد|noun,أَعَدَّ,اعد,noun,Edd|عدد,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""8:60:1""}",2026-01-31 13:11:22,
0fe95728d3395aa708b8562d284aa7c730072fcc18c1aef898aba312c1c2ea1d,قنط|noun,قَنَطُ,قنط,noun,qnT|قنط,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""15:56:3""}",2026-01-31 13:11:22,
36a1687980dcbf3c47c613dc74cef83a393184214528dd8e213220ef82551573,استبرق|noun,إِسْتَبْرَق,استبرق,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""44:53:4""}",2026-01-31 13:11:22,
d4c3ed6151144771d87ea779c5c08a613849ab2ea998434da77f6bfc3ad58013,اسحاق|noun,إِسْحَاق,اسحاق,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""37:112:2""}",2026-01-31 13:11:22,
22cda73d38f2dfc9c62970120b37b7d5a332b78d51dd4996f4c4896a0049a194,الذي|noun,الَّذِى,الذي,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""42:38:1""}",2026-01-31 13:11:22,
8efa1f616b3317a08cd555383b8aebd5835707a8aab50677e79ca948f8f0acac,نبات|noun,نَبَات,نبات,noun,nbt|نبت,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""78:15:4""}",2026-01-31 13:11:22,
4414f9294315bb4f2c674eeed8720293f63c76238e133404fa4ca6317b78732c,يصهر|noun,يُصْهَرُ,يصهر,noun,Shr|صهر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""22:20:1""}",2026-01-31 13:11:22,
b26f2dc210dcac73b8e8784a0b6e2d70531c33da866f1dfddbf8c4fbc79a272e,عسير|noun,عَسِير,عسير,noun,Esr|عسر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""74:9:4""}",2026-01-31 13:11:22,
8865aef2fed665bd509576331be2c15e4835927d8470627f563db366e30ff567,جالوت|noun,جَالُوت,جالوت,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:250:3""}",2026-01-31 13:11:22,
2f298a100c2feed6cb3e43f03149517078c3ac0be3f9e1a5e4ea59a746ce9c86,ظفر|noun,ظُفُر,ظفر,noun,Zfr|ظفر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""6:146:7""}",2026-01-31 13:11:22,
e744c4e9d1f5768b6d35f2e834676dbe26ea5dfddb1a35773b77d68c0977120a,منضود|noun,مَّنضُود,منضود,noun,nDd|نضد,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""56:29:2""}",2026-01-31 13:11:22,
7ed93c82e07a0ba7f7dd483c5e1451fe9d3564aac1dd3feec3b6a4760272a264,مسرور|noun,مَسْرُور,مسرور,noun,srr|سرر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""84:9:4""}",2026-01-31 13:11:22,
80566dab0f30bdbaa1490d8a4f3d5fba3af8a2b999159c762b0ab54ce89547bf,رمضان|noun,رَمَضَان,رمضان,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:185:2""}",2026-01-31 13:11:22,
c6b1ff21f247e34c453bd1462b14ea9e68c53b7a43e10d5cbc9e5b610df31827,مروه|noun,مَرْوَة,مروه,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:158:3""}",2026-01-31 13:11:22,
1d16056cc14ccd3333db8508233ff9ce84461c99c031016af4c8469165aecb58,بل|noun,بَل,بل,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""37:12:1""}",2026-01-31 13:11:22,
144bce073aa7b61f4fa6118139831ca9917c4bb6b2955a0412981d5f475ed7fd,حصون|noun,حُصُون,حصون,noun,HSn|حصن,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""59:2:20""}",2026-01-31 13:11:22,
e9f9b536cc4e84c0ae240d8edf5c5dcc0f602f3e5c4dbcd2a5cf6a61450ccbf1,يحاور|noun,يُحَاوِرُ,يحاور,noun,Hwr|حور,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""18:37:5""}",2026-01-31 13:11:22,
6aa7bb43b3cb7845365174673edd2b05bbbbbffd057b4c5ad72a6d7697b5e032,اقرض|noun,أَقْرَضُ,اقرض,noun,qrD|قرض,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""64:17:2""}",2026-01-31 13:11:22,
8c2f0910259d861b4848da97171ddf56fe082a521d8b2bce407a349f9e82d78f,تسبيح|noun,تَسْبِيح,تسبيح,noun,sbH|سبح,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""24:41:17""}",2026-01-31 13:11:22,
b94a97bce7a7b5b0c068991bfe71ca0ead03e17357813a0a5ff7e27b4d6f18ca,حسرت|noun,حَسْرَت,حسرت,noun,Hsr|حسر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""6:31:13""}",2026-01-31 13:11:22,
56ffe1e8c9b7c7b8d57211943db81bf93d65dd17020342a08cf1761e599eacd3,سديد|noun,سَدِيد,سديد,noun,sdd|سدد,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""33:70:8""}",2026-01-31 13:11:22,
33586716c8a7deee1d8417786f7cd78a35614d11118a4dc82d2c2be0a3076525,صبغه|noun,صِبْغَة,صبغه,noun,Sbg|صبغ,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:138:1""}",2026-01-31 13:11:22,
8caafba120b16c4a288b200260ebbe099cfd9d89c445ba58cb17d7ee9529a614,منفطر|noun,مُنفَطِر,منفطر,noun,fTr|فطر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""73:18:2""}",2026-01-31 13:11:22,
7a9bb5074b46199f9f451e3de9841b8f0dd0501c9854d739f11602b8addc383e,حميم|noun,حَمِيم,حميم,noun,Hmm|حمم,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""44:46:2""}",2026-01-31 13:11:22,
1e08dc1d90b22057411e2538789b514d52eeb2770d5f924f5b59f104b2bf8a67,دري|noun,دُرِّىّ,دري,noun,drr|درر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""24:35:16""}",2026-01-31 13:11:22,
4ebcf6d9cd394e1bf2cacc7317d3806eccfa5d2d40293791684bce73444a05b6,سينين|noun,سِينِين,سينين,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""95:2:2""}",2026-01-31 13:11:22,
389f652819c6f31f2483f40687c925772a205090cf0b9090e13a1de6362ad4f0,هاذان|noun,هَٰذَٰن,هاذان,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""22:19:1""}",2026-01-31 13:11:22,
8e1302c113f0682569927f7f9e6791eee6edcff25a0cd38bc94ea544930f30b8,تسرح|noun,تَسْرَحُ,تسرح,noun,srH|سرح,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""16:6:7""}",2026-01-31 13:11:22,
da037201b35f24c1ce8b72a12c956a03538354dece44e4d9070caadd1f95a560,تقرض|noun,تَّقْرِضُ,تقرض,noun,qrD|قرض,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""18:17:12""}",2026-01-31 13:11:22,
